Category,Location,Purchase Date,Purchase Cost,Model Name,Manufacturer,Asset Tag,Checkout Type,Checkout Location,Notes,Status
Радиостанции,Капитолий Вернадского,2019-12-03,4740,"Сфера х 10 ( 2  антенны, акб, з/у, прищепка, шнурок)",Не определен,3724,location,Капитолий Вернадского,13977711/13977710,Доступные
Радиостанции,Капитолий Вернадского,2019-12-03,4740,"Сфера х 10 ( 2  антенны, акб, з/у, прищепка, шнурок)",Не определен,3725,location,Капитолий Вернадского,13977709/13977708,Доступные
Радиостанции,Капитолий Вернадского,2019-12-03,4740,"Сфера х 10 ( 2  антенны, акб, з/у, прищепка, шнурок)",Не определен,3726,location,Капитолий Вернадского,13977707/13977706,Доступные
Радиостанции,Капитолий Вернадского,2019-12-03,4740,"Сфера х 10 ( 2  антенны, акб, з/у, прищепка, шнурок)",Не определен,3727,location,Капитолий Вернадского,13977705/13977704,Доступные
Радиостанции,Капитолий Вернадского,2019-12-03,4740,"Сфера х 10 ( 2  антенны, акб, з/у, прищепка, шнурок)",Не определен,3728,location,Капитолий Вернадского,13977703/13977702,Доступные
Радиостанции,Капитолий Вернадского,2019-12-03,4740,"Сфера х 10 ( 2  антенны, акб, з/у, прищепка, шнурок)",Не определен,3729,location,Капитолий Вернадского,13977701/13977700,Доступные
Радиостанции,Капитолий Вернадского,2019-12-03,4740,"Сфера х 10 ( 2  антенны, акб, з/у, прищепка, шнурок)",Не определен,3730,location,Капитолий Вернадского,13977699/13977728,Доступные
Радиостанции,Капитолий Вернадского,2019-12-03,4740,"Сфера х 10 ( 2  антенны, акб, з/у, прищепка, шнурок)",Не определен,3731,location,Капитолий Вернадского,13977729/13977730,Доступные
Радиостанции,Капитолий Вернадского,2019-12-03,4740,"Сфера х 10 ( 2  антенны, акб, з/у, прищепка, шнурок)",Не определен,3732,location,Капитолий Вернадского,13977731/13977732,Доступные
Радиостанции,Капитолий Вернадского,2019-12-03,4740,"Сфера х 10 ( 2  антенны, акб, з/у, прищепка, шнурок)",Не определен,3733,location,Капитолий Вернадского,13977733/13977734,Доступные
Аксессуары,Капитолий Вернадского,2019-10-09,832,Гарнитура сфера,Не определен,3734,location,Капитолий Вернадского,12346090,Доступные
Аксессуары,Капитолий Вернадского,2019-10-09,832,Гарнитура сфера,Не определен,3735,location,Капитолий Вернадского,12346091,Доступные
Аксессуары,Капитолий Вернадского,2019-10-09,832,Гарнитура сфера,Не определен,3736,location,Капитолий Вернадского,13977855,Доступные
Аксессуары,Капитолий Вернадского,2019-10-09,832,Гарнитура сфера б/у с новым воздуховодом,Не определен,3737,location,Капитолий Вернадского,13977292,Доступные
Аксессуары,Капитолий Вернадского,2019-12-03,850,Гарнитура универсальная,Не определен,3738,location,Капитолий Вернадского,13977858,Доступные
Аксессуары,Капитолий Вернадского,2019-12-03,850,Гарнитура универсальная,Не определен,3739,location,Капитолий Вернадского,13977744,Доступные
Аксессуары,Капитолий Вернадского,2019-12-03,850,Гарнитура универсальная,Не определен,3740,location,Капитолий Вернадского,13977743,Доступные
